,location,total_sqft,bath,price,bhk
8289,other,1200.0,3.0,85.0,3
8290,other,1132.0,2.0,67.0,2
8292,other,1515.0,3.0,88.0,3
8295,other,1380.0,2.0,80.0,2
8298,other,4346.0,5.0,500.0,4
8300,other,2200.0,3.0,187.0,3
8301,other,3329.0,3.0,330.0,3
8302,other,3600.0,4.0,300.0,4
8303,other,3500.0,3.0,450.0,4
8305,other,1093.0,2.0,65.0,2
8307,other,750.0,2.0,75.0,3
8308,other,1535.0,3.0,95.0,3
8310,other,1100.0,2.0,62.7,2
8313,other,2197.0,4.0,280.0,3
8315,other,1100.0,2.0,60.0,2
8316,other,1600.0,3.0,172.0,4
8317,other,1450.0,2.0,85.0,3
8318,other,2000.0,3.0,166.0,4
8322,other,1756.0,3.0,100.0,3
8323,other,1532.0,3.0,92.0,3
8324,other,1650.0,3.0,110.0,3
8325,other,1200.0,2.0,66.0,2
8327,other,1525.0,2.0,122.0,3
8331,other,2400.0,3.0,200.0,4
8332,other,1000.0,2.0,130.0,2
8334,other,3040.0,1.0,180.0,2
8336,other,1390.0,3.0,120.0,3
8338,other,1135.0,2.0,68.0,2
8339,other,900.0,2.0,55.0,2
8343,other,2500.0,3.0,250.0,3
8347,other,1269.72,2.0,68.0,2
8348,other,1168.0,3.0,70.0,3
8350,other,2100.0,4.0,155.0,4
8352,other,1515.0,3.0,93.93,3
8357,other,1200.0,4.0,135.0,6
8358,other,2700.0,4.0,214.0,6
8359,other,2000.0,3.0,210.0,3
8360,other,2400.0,4.0,300.0,5
8361,other,1760.0,3.0,176.0,3
8362,other,595.0,1.0,42.0,1
8367,other,1170.0,2.0,86.0,2
8368,other,2200.0,4.0,235.0,4
8376,other,1650.0,3.0,175.0,3
8378,other,1670.0,3.0,91.86,3
8382,other,1250.0,2.0,80.0,3
8383,other,712.0,2.0,67.5,4
8384,other,1650.0,4.0,160.0,3
8385,other,800.0,2.0,50.0,2
8386,other,1225.0,2.0,150.0,2
8388,other,3675.0,4.0,367.0,4
8389,other,1200.0,2.0,150.0,2
8390,other,1350.0,4.0,130.0,5
8392,other,600.0,2.0,60.0,3
8394,other,1350.0,2.0,80.0,2
8396,other,1614.0,3.0,110.0,3
8397,other,1188.0,2.0,73.0,2
8398,other,1480.0,3.0,90.0,3
8399,other,680.0,2.0,42.0,2
8402,other,955.0,2.0,53.55,2
8404,other,2479.13,3.0,215.0,3
8405,other,1100.0,2.0,106.0,2
8408,other,1925.0,3.0,120.0,3
8409,other,650.0,1.0,26.0,1
8411,other,2000.0,3.0,207.0,3
8412,other,1050.0,2.0,110.0,2
8419,other,1685.0,2.0,110.0,3
8421,other,1550.0,3.0,110.0,3
8422,other,500.0,1.0,20.0,1
8424,other,3155.0,4.0,370.0,3
8425,other,1765.0,3.0,105.0,3
8426,other,1265.0,2.0,70.0,2
8427,other,1012.0,2.0,59.0,2
8428,other,2045.0,4.0,154.0,3
8430,other,2400.0,4.0,280.0,6
8431,other,1158.0,2.0,85.0,3
8432,other,925.0,2.0,51.0,2
8433,other,1415.0,2.0,110.0,2
8436,other,4750.0,5.0,600.0,4
8437,other,1840.0,3.0,155.0,3
8438,other,1350.0,2.0,185.0,2
8439,other,824.0,2.0,60.0,2
8440,other,1340.0,2.0,100.0,3
8441,other,1620.0,2.0,110.0,3
8442,other,1533.0,3.0,115.0,3
8443,other,1560.0,3.0,85.0,3
8445,other,750.0,1.0,25.0,1
8446,other,1375.0,2.0,85.0,3
8453,other,1500.0,3.0,88.0,3
8455,other,1140.0,2.0,76.0,2
8456,other,1198.0,2.0,84.0,2
8457,other,4000.0,4.0,520.0,4
8459,other,1370.0,2.0,75.0,2
8463,other,1000.0,1.0,55.0,2
8464,other,1200.0,2.0,125.0,2
8468,other,1050.0,1.0,70.0,1
8469,other,1200.0,2.0,80.0,3
8477,other,400.0,1.0,14.0,1
8479,other,1575.0,4.0,150.0,5
8481,other,4800.0,5.0,629.0,4
8482,other,1200.0,2.0,70.0,2
8483,other,1200.0,4.0,100.0,5
8485,other,1100.0,2.0,60.0,2
8487,other,1300.0,2.0,79.0,2
8489,other,3500.0,4.0,350.0,4
8491,other,1000.0,2.0,110.0,3
8493,other,1000.0,2.0,53.0,2
8498,other,2400.0,3.0,260.0,3
8499,other,1533.0,3.0,85.0,3
8502,other,1452.55,2.0,110.0,2
8503,other,2357.0,3.0,151.0,3
8504,other,1170.0,2.0,105.0,2
8506,other,1411.0,3.0,91.72,3
8508,other,3095.0,3.0,375.0,3
8510,other,1100.0,3.0,78.0,3
8512,other,3600.0,4.0,365.0,4
8515,other,1945.0,3.0,120.0,3
8517,other,1650.0,3.0,165.0,3
8518,other,1550.0,2.0,150.0,3
8520,other,1150.0,2.0,75.0,3
8521,other,1200.0,3.0,74.0,3
8522,other,1229.0,3.0,86.03,3
8523,other,1030.0,2.0,61.0,2
8524,other,600.0,1.0,32.0,1
8525,other,1165.0,2.0,135.0,2
8527,other,1520.0,3.0,80.0,3
8528,other,3000.0,4.0,240.0,4
8530,other,1315.0,2.0,90.0,2
8531,other,1210.0,2.0,72.0,2
8532,other,11338.0,9.0,1000.0,6
8534,other,30000.0,4.0,2100.0,4
8536,other,1170.0,2.0,68.0,2
8537,other,1600.0,2.0,110.0,2
8539,other,1370.0,2.0,75.0,3
8542,other,1980.0,3.0,224.0,3
8544,other,1700.0,3.0,97.0,3
8545,other,1900.0,3.0,160.0,3
8547,other,1100.0,2.0,75.0,2
8548,other,1929.0,3.0,115.0,3
8549,other,3161.0,4.0,214.0,4
8551,other,3515.0,3.0,420.0,3
8553,other,1100.0,2.0,70.0,2
8557,other,700.0,1.0,41.0,1
8562,other,3000.0,3.0,250.0,3
8563,other,1100.0,2.0,61.0,2
8564,other,1260.0,1.0,41.0,1
8565,other,1500.0,1.0,37.5,1
8566,other,600.0,1.0,17.0,1
8568,other,1165.0,2.0,75.0,2
8569,other,1272.0,4.0,75.0,3
8571,other,1600.0,5.0,140.0,5
8573,other,1000.0,2.0,65.0,3
8575,other,2400.0,4.0,325.0,3
8577,other,1463.0,1.0,142.0,2
8579,other,2401.0,3.0,185.0,3
8580,other,1875.0,2.0,235.0,3
8582,other,890.0,1.0,75.0,1
8585,other,2400.0,3.0,290.0,3
8587,other,1690.0,3.0,100.0,3
8590,other,1350.0,2.0,90.0,2
8591,other,1460.0,3.0,88.0,3
8592,other,1685.0,3.0,95.0,3
8593,other,800.0,1.0,52.0,1
8594,other,4000.0,5.0,280.0,4
8596,other,792.0,2.0,70.0,2
8599,other,2400.0,5.0,235.0,5
8602,other,461.82,1.0,31.7,1
8603,other,1500.0,2.0,85.0,3
8606,other,1260.0,2.0,75.0,2
8608,other,12000.0,12.0,525.0,10
8610,other,2820.0,3.0,285.0,3
8611,other,1950.0,3.0,130.0,3
8613,other,1350.0,2.0,140.0,3
8614,other,4051.0,4.0,345.0,4
8615,other,2100.0,3.0,170.0,3
8616,other,1991.0,3.0,160.0,3
8618,other,1200.0,3.0,66.0,3
8620,other,3000.0,4.0,342.0,4
8621,other,2400.0,6.0,245.0,6
8623,other,1375.0,2.0,105.0,2
8624,other,1693.0,3.0,108.0,3
8631,other,1150.0,2.0,77.5,3
8635,other,1058.0,2.0,60.0,2
8636,other,900.0,1.0,30.0,1
8637,other,1672.0,3.0,150.0,3
8640,other,1250.0,3.0,139.0,3
8641,other,1468.0,3.0,130.0,2
8645,other,1480.0,2.0,145.0,3
8648,other,2280.0,3.0,285.0,3
8649,other,2000.0,3.0,200.0,3
8652,other,1080.0,2.0,75.0,3
8653,other,2400.0,2.0,150.0,3
8655,other,1125.0,2.0,75.0,2
8656,other,1596.0,3.0,95.0,3
8657,other,1639.0,3.0,123.0,3
8659,other,1740.0,3.0,199.0,3
8660,other,1372.0,2.0,90.0,3
8662,other,6200.0,5.0,720.0,5
8665,other,925.0,2.0,63.0,2
8666,other,1200.0,3.0,95.0,4
8667,other,1200.0,2.0,79.0,2
8668,other,2500.0,3.0,270.0,3
8669,other,1584.0,3.0,145.0,4
8670,other,1570.0,3.0,115.0,3
8671,other,3000.0,3.0,400.0,3
8675,other,1750.0,3.0,180.0,3
8676,other,1500.0,1.0,160.0,2
8677,other,2100.0,6.0,275.0,6
8679,other,705.0,1.0,36.5,1
8680,other,1340.0,3.0,77.0,3
8684,other,1260.0,1.0,41.0,1
8685,other,1200.0,2.0,125.0,2
8686,other,1200.0,3.0,130.0,3
8687,other,3595.0,6.0,360.0,4
8689,other,3100.0,5.0,385.0,4
8691,other,1200.0,4.0,150.0,4
8692,other,3259.0,3.0,270.0,3
8695,other,596.0,1.0,42.0,1
8696,other,10000.0,16.0,550.0,16
8697,other,1200.0,4.0,110.0,4
8698,other,1910.0,3.0,190.0,3
8701,other,1750.0,3.0,149.0,3
8703,other,985.0,2.0,63.0,2
8704,other,1300.0,2.0,129.0,2
8705,other,1490.0,2.0,88.0,3
8709,other,650.0,1.0,30.0,1
8710,other,1500.0,2.0,89.99,3
8711,other,1350.0,4.0,145.0,4
8712,other,910.0,1.0,42.0,1
8715,other,532.0,1.0,22.49,1
8716,other,1060.0,3.0,62.0,3
8718,other,1550.0,2.0,160.0,2
8722,other,1000.0,2.0,80.0,2
8724,other,1500.0,2.0,97.0,3
8725,other,1865.0,4.0,140.0,3
8727,other,3500.0,4.0,245.0,4
8731,other,1320.0,2.0,73.0,3
8732,other,2150.0,6.0,205.0,6
8735,other,1801.0,3.0,139.0,3
8737,other,2990.0,4.0,324.0,4
8738,other,2400.0,2.0,160.0,2
8740,other,1150.0,2.0,75.0,2
8741,other,1200.0,3.0,165.0,3
8748,other,1390.0,2.0,80.0,3
8749,other,1550.0,2.0,90.0,3
8752,other,1500.0,4.0,110.0,4
8754,other,1839.0,3.0,165.0,3
8756,other,900.0,2.0,70.0,2
8757,other,1500.0,3.0,149.0,3
8760,other,750.0,2.0,50.0,1
8761,other,1605.0,2.0,85.0,3
8764,other,1500.0,1.0,19.5,1
8766,other,1200.0,2.0,70.0,2
8767,other,1200.0,2.0,160.0,2
8768,other,1904.0,3.0,155.0,3
8769,other,2770.0,4.0,315.0,3
8770,other,813.0,1.0,39.0,1
8773,other,1630.0,2.0,97.78,3
8775,other,2425.0,4.0,173.0,4
8779,other,1280.0,2.0,75.0,2
8780,other,735.0,1.0,75.0,1
8781,other,500.0,1.0,24.0,1
8783,other,1200.0,4.0,145.0,3
8784,other,1200.0,2.0,100.0,2
8785,other,1200.0,3.0,160.0,3
8786,other,1265.0,2.0,82.0,3
8789,other,1850.0,3.0,98.0,3
8790,other,2360.0,4.0,150.0,4
8791,other,1030.0,2.0,77.25,2
8793,other,2000.0,3.0,160.0,3
8794,other,1575.0,3.0,93.0,3
8795,other,1300.0,2.0,70.0,3
8797,other,1380.0,2.0,75.0,2
8802,other,3100.0,3.0,250.0,3
8803,other,1190.0,2.0,100.0,2
8804,other,1827.0,3.0,100.0,3
8805,other,1500.0,3.0,95.0,3
8806,other,1180.0,2.0,63.0,2
8811,other,1645.0,3.0,95.0,3
8812,other,1200.0,4.0,140.0,4
8815,other,1097.0,2.0,65.0,2
8816,other,1600.0,3.0,165.0,4
8818,other,900.0,2.0,110.0,2
8819,other,1200.0,2.0,125.0,2
8820,other,1355.0,2.0,75.0,2
8822,other,7500.0,4.0,900.0,4
8825,other,4104.0,4.0,360.0,4
8826,other,1150.0,3.0,110.0,4
8829,other,2080.0,2.0,150.0,2
8830,other,1505.0,2.0,90.0,2
8831,other,1200.0,3.0,95.75,3
8832,other,1810.0,4.0,148.0,3
8834,other,1530.0,2.0,97.0,3
8839,other,1500.0,2.0,130.0,3
8843,other,1400.0,2.0,80.0,2
8844,other,1533.0,3.0,150.0,3
8846,other,3730.0,6.0,450.0,4
8847,other,745.0,2.0,50.0,2
8849,other,1355.0,2.0,95.0,2
8850,other,833.0,1.0,49.0,1
8852,other,3000.0,5.0,270.0,4
8853,other,1220.0,2.0,68.0,2
8854,other,3811.0,3.0,475.0,4
8855,other,1545.0,3.0,85.0,3
8857,other,1350.0,2.0,110.0,2
8859,other,1200.0,2.0,68.0,3
8860,other,1200.0,4.0,120.0,5
8862,other,2000.0,4.0,180.0,5
8866,other,1280.0,4.0,115.0,4
8867,other,1200.0,3.0,85.0,3
8869,other,1655.0,3.0,155.0,3
8870,other,1150.0,2.0,74.0,2
8872,other,1200.0,2.0,108.0,3
8873,other,1200.0,2.0,75.0,2
8878,other,1500.0,2.0,203.0,2
8881,other,4500.0,9.0,500.0,9
8884,other,1550.0,3.0,160.0,3
8887,other,1758.0,3.0,95.0,3
8888,other,3179.0,5.0,351.0,4
8890,other,1200.0,3.0,85.0,2
8892,other,1800.0,3.0,140.0,3
8895,other,3900.0,4.0,333.0,4
8896,other,2400.0,4.0,200.0,3
8897,other,1645.0,3.0,87.5,3
8899,other,2600.0,3.0,140.0,3
8900,other,950.0,2.0,60.0,2
8906,other,1900.0,3.0,205.0,3
8908,other,1402.0,2.0,85.0,3
8910,other,2100.0,3.0,240.0,3
8914,other,1200.0,3.0,140.0,3
8915,other,814.0,2.0,55.0,2
8918,other,1590.0,3.0,120.0,3
8919,other,3754.0,6.0,430.0,4
8922,other,1450.0,2.0,89.6,3
8924,other,1340.0,2.0,77.0,2
8927,other,1665.0,3.0,105.0,3
8929,other,2300.0,4.0,200.0,4
8930,other,1210.0,2.0,76.0,2
8935,other,1065.0,2.0,58.0,2
8938,other,1636.0,3.0,97.0,3
8939,other,3600.0,4.0,450.0,4
8942,other,1200.0,3.0,72.0,3
8946,other,1000.0,1.0,75.0,2
8949,other,1170.0,2.0,86.0,2
8950,other,4830.0,5.0,390.0,4
8951,other,850.0,2.0,75.0,2
8955,other,2065.0,3.0,130.0,3
8956,other,1150.0,2.0,125.0,2
8959,other,2550.0,4.0,290.0,3
8960,other,3080.0,2.0,285.0,4
8962,other,3400.0,6.0,420.0,4
8963,other,450.0,1.0,25.0,1
8964,other,1100.0,2.0,85.0,2
8969,other,1036.0,2.0,110.0,2
8972,other,1376.0,4.0,156.0,4
8977,other,1080.0,2.0,62.0,2
8981,other,1475.0,2.0,200.0,3
8982,other,1200.0,3.0,96.25,3
8984,other,2631.0,3.0,200.0,4
8985,other,830.0,2.0,60.0,2
8986,other,1500.0,2.0,88.0,2
8989,other,856.0,2.0,48.0,2
8990,other,1143.0,2.0,62.0,2
8992,other,1117.0,2.0,110.0,2
8993,other,600.0,1.0,43.0,1
8997,other,1200.0,3.0,70.0,3
8998,other,2675.0,4.0,290.0,4
9002,other,1477.0,2.0,80.0,3
9003,other,3500.0,5.0,450.0,4
9004,other,1793.0,3.0,98.0,3
9008,other,1020.0,2.0,62.0,2
9009,other,3563.0,6.0,310.0,4
9012,other,3300.0,5.0,318.0,4
9013,other,1200.0,3.0,165.0,3
9017,other,1718.0,3.0,223.0,3
9018,other,1200.0,2.0,75.0,3
9019,other,985.0,2.0,55.0,2
9024,other,1030.0,2.0,80.0,2
9026,other,1150.0,2.0,69.0,2
9029,other,1500.0,2.0,90.0,3
9030,other,900.0,2.0,55.0,2
9035,other,1750.0,2.0,225.0,4
9037,other,1100.0,2.0,78.0,2
9038,other,1180.0,2.0,74.0,2
9040,other,1540.0,3.0,85.0,3
9042,other,1800.0,3.0,230.0,3
9044,other,2000.0,3.0,120.0,3
9045,other,2000.0,3.0,145.0,3
9046,other,500.0,1.0,15.0,1
9052,other,3160.0,4.0,206.0,4
9053,other,922.0,2.0,70.0,2
9054,other,850.0,2.0,72.0,2
9055,other,1200.0,1.0,65.0,2
9057,other,1233.0,2.0,100.0,2
9065,other,1936.0,3.0,110.0,3
9066,other,1652.5,3.0,90.0,3
9069,other,1200.0,4.0,130.0,5
9070,other,1500.0,3.0,138.0,3
9071,other,700.0,2.0,43.0,2
9072,other,1750.0,3.0,170.0,3
9073,other,1365.0,3.0,99.0,3
9074,other,800.0,2.0,80.0,3
9077,other,708.0,1.0,55.0,2
9078,other,1680.0,3.0,135.0,3
9079,other,990.0,2.0,58.0,2
9080,other,1240.0,2.0,100.0,2
9081,other,1810.0,3.0,118.0,3
9082,other,2005.0,3.0,240.0,3
9085,other,1000.0,2.0,97.0,2
9088,other,1430.0,3.0,78.65,3
9090,other,1200.0,2.0,45.0,1
9095,other,840.0,1.0,75.0,1
9096,other,1760.0,2.0,116.0,3
9097,other,3317.0,5.0,268.5,4
9098,other,600.0,1.0,52.0,2
9099,other,1670.0,3.0,160.0,3
9100,other,1410.0,2.0,75.0,2
9102,other,1200.0,2.0,75.6,3
9103,other,2400.0,5.0,285.0,5
9104,other,2100.0,4.0,150.0,4
9108,other,1550.0,4.0,120.0,4
9109,other,905.0,2.0,50.0,2
9110,other,1495.0,3.0,200.0,3
9112,other,550.0,1.0,23.0,1
9115,other,1080.0,2.0,75.0,3
9117,other,1537.0,3.0,110.0,3
9118,other,1750.0,3.0,150.0,3
9119,other,2800.0,7.0,250.0,7
9121,other,1191.0,2.0,90.0,2
9124,other,2849.0,5.0,250.0,4
9129,other,827.0,2.0,45.0,2
9136,other,1200.0,4.0,115.0,5
9137,other,1205.0,2.0,70.0,2
9141,other,2200.0,4.0,160.0,3
9144,other,1900.0,3.0,155.0,3
9145,other,1200.0,1.0,95.0,2
9147,other,1100.0,2.0,61.0,2
9148,other,1100.0,2.0,110.0,2
9149,other,1942.0,3.0,155.0,3
9150,other,1200.0,4.0,80.0,3
9153,other,1515.0,3.0,90.0,3
9156,other,1200.0,4.0,95.0,4
9162,other,1200.0,1.0,69.0,1
9163,other,1717.0,3.0,99.0,3
9165,other,1200.0,1.0,48.0,1
9167,other,1430.0,2.0,78.65,3
9169,other,1190.0,2.0,70.0,2
9171,other,2690.0,4.0,185.0,4
9172,other,1594.0,3.0,99.0,3
9173,other,1250.0,2.0,68.0,2
9174,other,1290.0,1.0,77.5,2
9176,other,1464.0,2.0,145.0,2
9177,other,1200.0,2.0,75.0,2
9180,other,1485.0,2.0,156.0,3
9181,other,2070.0,3.0,135.0,3
9184,other,800.0,2.0,55.0,2
9186,other,1480.0,2.0,125.0,3
9188,other,1500.0,2.0,130.0,2
9189,other,2010.0,3.0,125.0,3
9190,other,1504.0,2.0,100.0,3
9192,other,1602.0,2.0,165.0,3
9193,other,1200.0,4.0,130.0,4
9194,other,1800.0,3.0,220.0,3
9200,other,1862.0,3.0,120.0,3
9201,other,2700.0,3.0,200.0,3
9202,other,1677.0,3.0,98.0,3
9204,other,1490.0,2.0,115.0,3
9206,other,1740.0,3.0,120.0,3
9207,other,1020.0,2.0,60.0,2
9208,other,550.0,1.0,16.0,1
9211,other,3664.0,3.0,325.0,3
9212,other,690.0,2.0,42.0,2
9213,other,1520.0,3.0,111.0,3
9215,other,1200.0,4.0,86.0,4
9216,other,1250.0,2.0,90.0,2
9217,other,1900.0,2.0,190.0,3
9220,other,1602.0,2.0,170.0,3
9221,other,1230.0,2.0,70.0,2
9222,other,1600.0,3.0,95.0,3
9223,other,450.0,1.0,60.0,1
9224,other,600.0,2.0,23.0,1
9225,other,3463.0,6.0,310.0,4
9226,other,1200.0,2.0,85.0,2
9229,other,2000.0,4.0,130.0,3
9230,other,1350.0,4.0,140.0,4
9233,other,1175.0,2.0,79.0,2
9235,other,1112.0,2.0,68.0,2
9238,other,1158.0,2.0,75.0,2
9241,other,1200.0,2.0,90.0,2
9242,other,1266.67,2.0,69.0,2
9244,other,2000.0,2.0,160.0,2
9246,other,1800.0,3.0,95.0,3
9248,other,2679.0,5.0,280.0,4
9249,other,1230.0,2.0,75.0,2
9252,other,2400.0,2.0,135.0,2
9253,other,880.0,2.0,48.0,2
9258,other,1022.0,2.0,57.0,2
9259,other,1200.0,2.0,76.0,2
9262,other,1605.0,3.0,100.0,3
9263,other,1542.0,3.0,98.0,3
9266,other,1333.0,2.0,77.27,2
9267,other,1100.0,3.0,110.0,3
9268,other,1050.0,2.0,70.0,2
9270,other,1200.0,4.0,115.0,6
9273,other,1200.0,4.0,165.0,4
9274,other,1100.0,2.0,145.0,3
9276,other,1200.0,3.0,99.0,3
9279,other,1000.0,2.0,60.0,2
9280,other,5720.0,3.0,350.0,3
9282,other,1012.0,2.0,59.0,2
9285,other,1200.0,4.0,140.0,4
9286,other,600.0,2.0,39.0,2
9289,other,1700.0,3.0,111.0,3
9293,other,1780.0,3.0,110.0,3
9294,other,646.0,2.0,65.0,3
9296,other,900.0,2.0,65.0,3
9298,other,1200.0,3.0,160.0,4
9299,other,1540.0,3.0,85.0,3
9300,other,2456.0,3.0,220.0,3
9302,other,1530.0,2.0,185.0,2
9305,other,1717.0,3.0,120.0,3
9308,other,1475.0,2.0,171.0,2
9309,other,1225.0,2.0,65.0,2
9310,other,650.0,1.0,16.0,1
9312,other,1504.0,2.0,102.0,3
9314,other,1800.0,4.0,145.0,4
9315,other,3000.0,4.0,240.0,4
9317,other,1625.0,3.0,92.0,3
9318,other,2400.0,4.0,250.0,4
9321,other,1490.0,2.0,92.0,3
9323,other,1044.0,2.0,60.0,2
9327,other,1567.2,2.0,190.0,3
9329,other,2400.0,8.0,325.0,9
9333,other,1293.0,2.0,75.0,2
9335,other,860.0,2.0,65.5,2
9336,other,1374.0,2.0,88.0,3
9340,other,2000.0,2.0,160.0,4
9341,other,834.0,1.0,62.0,1
9342,other,600.0,1.0,52.0,1
9343,other,800.0,2.0,52.0,3
9344,other,2000.0,4.0,135.0,4
9345,other,2750.0,3.0,260.0,3
9349,other,1280.0,2.0,90.0,2
9351,other,2075.0,3.0,175.0,3
9358,other,2274.24,4.0,160.0,3
9360,other,900.0,3.0,105.0,2
9363,other,1350.0,3.0,75.0,3
9366,other,1313.0,4.0,150.0,3
9367,other,2515.0,4.0,155.0,3
9370,other,2665.0,3.0,350.0,3
9372,other,3500.0,5.0,450.0,4
9374,other,1140.0,3.0,145.0,4
9376,other,1200.0,4.0,100.0,6
9381,other,2400.0,5.0,300.0,6
9383,other,1235.0,2.0,140.0,2
9384,other,3200.0,3.0,260.0,3
9385,other,1450.0,3.0,90.0,3
9386,other,3754.0,6.0,480.0,4
9387,other,1893.0,3.0,115.0,3
9390,other,1200.0,2.0,100.0,3
9391,other,1205.0,2.0,70.0,2
9392,other,1500.0,3.0,90.0,3
9395,other,1250.0,2.0,67.0,2
9398,other,375.0,1.0,26.0,1
9401,other,1400.0,2.0,85.0,2
9402,other,1800.0,2.0,100.0,3
9403,other,925.0,2.0,70.0,2
9407,other,3500.0,2.0,350.0,4
9410,other,2100.0,4.0,255.0,3
9411,other,400.0,1.0,35.0,1
9414,other,2400.0,5.0,180.0,4
9415,other,6000.0,1.0,276.0,1
9416,other,825.0,2.0,40.0,1
9418,other,5000.0,5.0,600.0,4
9420,other,4800.0,5.0,420.0,4
9421,other,3400.0,3.0,400.0,3
9422,other,600.0,1.0,33.0,1
9424,other,2600.0,3.0,147.0,3
9426,other,800.0,1.0,72.0,1
9428,other,1225.0,2.0,82.0,3
9429,other,655.0,1.0,27.0,1
9430,other,1196.0,2.0,96.0,2
9431,other,927.0,2.0,50.0,2
9432,other,600.0,1.0,18.0,1
9434,other,2800.0,4.0,200.0,4
9437,other,800.0,2.0,85.0,2
9438,other,985.0,2.0,57.0,2
9439,other,6000.0,12.0,150.0,11
9441,other,600.0,2.0,80.0,2
9442,other,1503.0,2.0,93.0,3
9447,other,1768.0,3.0,95.0,3
9448,other,3060.0,4.0,350.0,4
9449,other,800.0,1.0,32.0,1
9451,other,600.0,1.0,35.0,1
9452,other,1010.0,2.0,55.0,2
9455,other,3978.0,4.0,428.0,4
9458,other,2008.0,3.0,170.0,3
9459,other,2095.0,3.0,142.0,3
9461,other,1600.0,2.0,88.0,3
9462,other,1350.0,4.0,160.0,4
9463,other,500.0,1.0,20.0,1
9464,other,1280.0,2.0,100.0,3
9465,other,1650.0,3.0,110.0,3
9468,other,1044.0,2.0,85.0,2
9470,other,840.0,1.0,99.0,2
9473,other,3870.0,4.0,411.0,4
9475,other,1835.0,3.0,175.0,3
9478,other,425.0,1.0,15.0,1
9481,other,2380.0,4.0,242.0,4
9482,other,900.0,1.0,70.0,2
9483,other,1517.0,2.0,125.0,2
9485,other,3602.0,4.0,280.0,4
9486,other,2159.0,3.0,120.0,3
9487,other,1200.0,3.0,72.0,3
9488,other,1850.0,3.0,175.0,6
9489,other,510.0,1.0,34.0,1
9490,other,1166.0,2.0,65.0,2
9491,other,2700.0,2.0,260.0,3
9492,other,1350.0,2.0,175.0,3
9494,other,940.0,2.0,56.0,2
9497,other,1645.0,3.0,95.0,3
9499,other,1000.0,2.0,63.0,2
9501,other,1998.0,3.0,117.0,3
9504,other,1804.0,3.0,150.0,3
9505,other,1350.0,3.0,81.0,3
9507,other,3000.0,3.0,300.0,4
9511,other,1200.0,4.0,110.0,4
9513,other,1217.0,2.0,164.0,2
9516,other,600.0,1.0,45.0,1
9517,other,672.0,1.0,27.0,1
9518,other,1280.0,3.0,87.0,3
9520,other,1200.0,4.0,150.0,5
9521,other,1567.0,3.0,100.0,3
9522,other,2350.0,3.0,210.0,3
9525,other,560.0,1.0,19.0,1
9527,other,1950.0,3.0,230.0,3
9528,other,600.0,1.0,58.0,1
9529,other,1000.0,1.0,19.0,1
9531,other,375.0,1.0,40.0,1
9533,other,1050.0,3.0,85.0,4
9534,other,2000.0,2.0,120.0,2
9535,other,1220.0,2.0,65.0,2
9539,other,1130.0,2.0,74.0,2
9540,other,1407.0,2.0,83.87,2
9542,other,1350.0,4.0,160.0,4
9543,other,2375.0,3.0,260.0,4
9544,other,1200.0,2.0,67.0,2
9545,other,1872.0,3.0,152.0,3
9546,other,1400.0,3.0,90.0,3
9547,other,812.0,1.0,26.0,1
9549,other,600.0,2.0,35.0,1
9562,other,1075.0,2.0,57.0,2
9563,other,1800.0,4.0,115.0,3
9565,other,1499.0,3.0,89.0,3
9568,other,1050.0,2.0,65.0,2
9569,other,905.0,2.0,50.0,2
9573,other,3155.0,3.0,315.0,3
9578,other,1464.0,2.0,135.0,3
9580,other,1200.0,2.0,75.0,2
9581,other,1707.0,3.0,171.0,3
9582,other,565.0,1.0,33.0,1
9583,other,630.0,2.0,70.0,1
9584,other,1000.0,2.0,55.0,2
9587,other,2400.0,4.0,130.0,3
9589,other,1100.0,2.0,70.0,2
9590,other,420.0,1.0,23.5,1
9592,other,1225.0,2.0,71.05,2
9593,other,1350.0,4.0,90.0,4
9594,other,1732.0,3.0,91.855,3
9595,other,3760.0,2.0,280.0,2
9596,other,3071.0,4.0,300.0,3
9601,other,1620.0,3.0,95.0,3
9602,other,560.0,1.0,21.0,1
9605,other,2250.0,3.0,180.0,3
9607,other,1350.0,2.0,45.0,1
9608,other,1209.0,2.0,100.0,2
9609,other,1500.0,3.0,95.0,3
9610,other,1000.0,2.0,60.0,2
9612,other,1200.0,4.0,130.0,4
9613,other,2250.0,3.0,199.0,3
9614,other,3700.0,4.0,314.0,4
9616,other,1405.0,3.0,169.0,3
9617,other,4800.0,6.0,420.0,4
9620,other,500.0,1.0,16.0,1
9621,other,1600.0,3.0,180.0,3
9623,other,648.0,1.0,34.0,1
9624,other,1720.0,2.0,126.0,3
9627,other,1080.0,2.0,64.0,2
9628,other,1100.0,2.0,61.0,2
9631,other,535.0,1.0,35.0,1
9634,other,1465.0,2.0,88.0,3
9635,other,1145.0,2.0,63.0,2
9636,other,3420.0,3.0,410.0,4
9637,other,1280.0,2.0,75.0,2
9639,other,1738.0,3.0,110.0,3
9640,other,1500.0,3.0,90.0,3
9642,other,1050.0,2.0,110.0,2
9643,other,1541.0,2.0,181.0,2
9644,other,1275.0,2.0,105.0,2
9645,other,2048.0,3.0,206.0,3
9649,other,2320.0,2.0,160.0,3
9650,other,1237.0,3.0,78.0,3
9654,other,1200.0,2.0,140.0,4
9656,other,1160.0,2.0,75.0,2
9662,other,1155.0,2.0,65.0,2
